0.7038715549528048,0.03585557394836392,0.160581991363358
0.7048582315862834,0.03595800129429763,0.1604443622221467
0.7038462577533282,0.03590818958243894,0.16030400904939512
0.7046650872771079,0.036132813176768835,0.15975623467430322
0.7041853571239419,0.03621216532030774,0.15848740008600412
0.7046060844360896,0.03597636684709765,0.1575936393449316
0.7048314251784898,0.03574312981197536,0.1563915708588306
0.704781974876036,0.03534312514551516,0.15512876372662585
0.7056266863278979,0.034979532866848934,0.1538242598395751
0.7047856532877419,0.03485391054878864,0.15326265837431144
0.7041712563620777,0.03452549075543429,0.15203477337292443
0.704386224004242,0.03401124333630645,0.14986917809214714
0.7037765653111001,0.0338163957182491,0.14850060877524474
0.7040800031697423,0.033335789837901364,0.14754901921610228
0.7052134900355452,0.033213699103195216,0.14645148568348149
0.7039470901937134,0.03289132572366413,0.14543160914236644
0.7045712354335388,0.03240617437673221,0.1437804392610627
0.7053570812634042,0.03208609501972412,0.14295500060356017
0.7045527548401354,0.03165944714599131,0.14104857510229035
0.7061988384197263,0.0312726089877374,0.13925381167273707
0.7058615371471169,0.030624415674794347,0.13710334703073504
0.7051431840999729,0.030248947938876503,0.13617015786952658
0.7049269069902782,0.029823388968357428,0.13466541397632933
0.7052198429714223,0.029545732400981906,0.13362317097215867
0.7047485781583579,0.02921449263813322,0.13256590322355957
0.7047175038834361,0.02900717413098286,0.13134255267819075
0.704756336557113,0.02863965154427875,0.13038214609655147
0.7049279486120286,0.02795244075061995,0.1281069027284503
0.7045085409640827,0.02788578051700133,0.12712582010995443
0.705088112968012,0.027276956142872177,0.1258667381051211
0.7039072789423642,0.02725613619243547,0.12482158028350707
0.7041869612101763,0.026857376817603112,0.12363094716571633
0.7053590120773103,0.026228709931675392,0.12165675896819701
0.7043694708624627,0.025996675013965215,0.12040473822409871
0.704862852981123,0.02585380072363333,0.1193270056332975
0.7054397676141534,0.02543894365713778,0.11844681993225095
0.7046466037645387,0.0249374732480383,0.11757977962313874
0.704115958925262,0.024659885492665706,0.11608732409703353
0.7046953062563247,0.024440952854411335,0.11491574985531626
0.7039733368494828,0.023948852184283415,0.1136428948915773
0.7046185743860706,0.023928859901894,0.11246164710818757
0.7040904188891092,0.02358918710937591,0.11160891696123787
0.7036960407810391,0.023194653800489462,0.1106794211393351
0.704293949545759,0.022964848608087896,0.10932040159863773
0.7047389172070374,0.02268942042121999,0.10806085399978628
0.7038452746474417,0.022319729793295606,0.107272615130207
0.7041823698613685,0.022353304161701032,0.10613024571933377
0.7035898256555017,0.022512782153489758,0.10529780772833845
